Johannes Gutenberg Universität Mainz,375,36.5
National Taiwan Normal University,376,36.4
Université de Montpellier,376,36.4
National Technical University of Athens,376,36.4
University of Tasmania,379,36.2
National Sun Yat-sen University,379,36.2
Brandeis University,381,36.1
Universität Jena,381,36.1
Beihang University (former BUAA),381,36.1
University of Stirling,384,36
Universität Leipzig,384,36
Yeshiva University,384,36
Institut National des Sciences Appliquées de Lyon (INSA),387,35.9
Université Paris Descartes,387,35.9
James Cook University,387,35.9
University of Connecticut,390,35.8
Tokyo Medical and Dental University (TMDU),391,35.7
Indian Institute of Technology Roorkee (IITR),391,35.7
University of Kansas,393,35.6
La Trobe University,394,35.5
Universität Mannheim,394,35.5
Bilkent University,394,35.5
Moscow State Institute of International Relations (MGIMO University),397,35.1
Université Paul Sabatier Toulouse III,397,35.1
National Central University,397,35.1
Swansea University,400,35
University of Tartu,400,35
