Pennsylvania State UniversityUnited States of America,51,61
University of SydneyAustralia,58,62
École PolytechniqueFrance,63,62
Leiden UniversityNetherlands,79,64
Hong Kong University of Science and TechnologyHong Kong,62,65
The University of QueenslandAustralia,74,65
Utrecht UniversityNetherlands,68,67
Korea Advanced Institute of Science and Technology (KAIST)South Korea,94,68
Purdue UniversityUnited States of America,98,69
University of GöttingenGermany,69,70
Wageningen University and Research CenterNetherlands,75,70
University of MassachusettsUnited States of America,64,72
Erasmus University RotterdamNetherlands,157,72
University of BristolUnited Kingdom,66,74
Rice UniversityUnited States of America,72,75
University of PittsburghUnited States of America,59,76
Delft University of TechnologyNetherlands,104,77
Heidelberg UniversityGermany,73,78
Emory UniversityUnited States of America,75,79
Durham UniversityUnited Kingdom,83,80
Pierre and Marie Curie UniversityFrance,84,81
Lund UniversitySweden,80,82
University of AmsterdamNetherlands,92,83
University of MontrealCanada,104,84
University of New South WalesAustralia,173,85
Nanyang Technological UniversitySingapore,169,86
Tufts UniversityUnited States of America,77,87
McMaster UniversityCanada,65,88
University of ZurichSwitzerland,61,89
University of GroningenNetherlands,134,89
University of Colorado BoulderUnited States of America,77,91
Ghent UniversityBelgium,106,93
University of Notre DameUnited States of America,89,94
Michigan State UniversityUnited States of America,96,94
"University of California, IrvineUnited States of America",86,96
"University of Maryland, College ParkUnited States of America",94,97
University of ArizonaUnited States of America,97,98
"Rutgers, the State University of New JerseyUnited States of America",81,99
Humboldt University of BerlinGermany,109,99
Monash UniversityAustralia,117,99
University of RochesterUnited States of America,81,102
University of YorkUnited Kingdom,121,103
Case Western Reserve UniversityUnited States of America,93,104
Technical University of MunichGermany,88,105
Vanderbilt UniversityUnited States of America,70,106
Uppsala UniversitySweden,87,106
University of St AndrewsUnited Kingdom,85,108
University of HelsinkiFinland,91,109
University of SussexUnited Kingdom,99,110
University of SheffieldUnited Kingdom,101,110
Trinity College DublinRepublic of Ireland,117,110
University of Cape TownSouth Africa,103,113
Eindhoven University of TechnologyNetherlands,115,114
Maastricht UniversityNetherlands,197,115
Aarhus UniversityDenmark,125,116
Stockholm UniversitySweden,131,117
University of VirginiaUnited States of America,135,118
"Royal Holloway, University of LondonUnited Kingdom",107,119
University of NottinghamUnited Kingdom,140,120
University of AlbertaCanada,100,121
"University of California, Santa CruzUnited States of America",110,122
University of FloridaUnited States of America,125,122
Dartmouth CollegeUnited States of America,90,124
Chinese University of Hong KongHong Kong,151,124
University of WarwickUnited Kingdom,157,124
Radboud University NijmegenNetherlands,159,127
Tokyo Institute of TechnologyJapan,108,128
Free University of BerlinGermany,151,128
University of LausanneSwitzerland,116,130
University of SouthamptonUnited Kingdom,127,130
University of CopenhagenDenmark,135,130
University of GenevaSwitzerland,130,133
University of UtahUnited States of America,113,134
Indiana UniversityUnited States of America,123,134
National Taiwan UniversityTaiwan,154,134
Tohoku UniversityJapan,120,137
Hebrew University of JerusalemIsrael,121,137
University of GlasgowUnited Kingdom,102,139
VU University AmsterdamNetherlands,159,140
KTH Royal Institute of TechnologySweden,187,140
University of BaselSwitzerland,111,142
University of LeedsUnited Kingdom,133,142
University of FreiburgGermany,189,144
Queen Mary University of LondonUnited Kingdom,127,145
Lancaster UniversityUnited Kingdom,131,145
Osaka UniversityJapan,119,147
Arizona State UniversityUnited States of America,127,148
Technical University of DenmarkDenmark,178,149
Boston CollegeUnited States of America,195,150
University of BernSwitzerland,112,151
Karlsruhe Institute of TechnologyGermany,196,151
University of ExeterUnited Kingdom,156,153
"University of California, RiversideUnited States of America",143,154
RWTH Aachen UniversityGermany,168,154
Yeshiva UniversityUnited States of America,154,156
Texas A&M UniversityUnited States of America,164,156
University of BirminghamUnited Kingdom,148,158
Tel Aviv UniversityIsrael,166,158
University of São PauloBrazil,178,158
University of AucklandNew Zealand,173,161
Stony Brook UniversityUnited States of America,114,162
University of ViennaAustria,139,162
Université Catholique de LouvainBelgium,169,164
University of DelawareUnited States of America,180,165
Paris Diderot University – Paris 7France,169,166
George Washington UniversityUnited States of America,135,168
University of IowaUnited States of America,141,169
École Normale Supérieure de LyonFrance,141,170
University of LiverpoolUnited Kingdom,181,171
University of OttawaCanada,185,171
Georgetown UniversityUnited States of America,138,174
Rensselaer Polytechnic InstituteUnited States of America,144,174
University of East AngliaUnited Kingdom,145,176
University of AberdeenUnited Kingdom,151,176
University of ReadingUnited Kingdom,164,176
Newcastle UniversityUnited Kingdom,146,180
City University of Hong KongHong Kong,193,182
William & MaryUnited States of America,146,184
University of Illinois at ChicagoUnited States of America,167,184
University College DublinRepublic of Ireland,159,187
University of TwenteNetherlands,200,187
Medical University of South CarolinaUnited States of America,162,189
Wake Forest UniversityUnited States of America,162,190
University of Western AustraliaAustralia,189,190
University of MiamiUnited States of America,172,193
Iowa State UniversityUnited States of America,184,193
University of VictoriaCanada,177,196
University of LeicesterUnited Kingdom,197,196
Goethe University FrankfurtGermany,181,199
"Birkbeck, University of LondonUnited Kingdom",149,200
