University of PittsburghUnited States of America,64,59
Case Western Reserve UniversityUnited States of America,65,93
Ohio State UniversityUnited States of America,66,57
University of Colorado BoulderUnited States of America,67,77
University of BristolUnited Kingdom,68,66
"University of California, Santa CruzUnited States of America",68,110
Yeshiva UniversityUnited States of America,68,154
University of SydneyAustralia,71,58
University of VirginiaUnited States of America,72,135
University of Southern CaliforniaUnited States of America,73,55
William & MaryUnited States of America,75,146
Trinity College DublinRepublic of Ireland,76,117
Kingâ€™s College LondonUnited Kingdom,77,56
Stony Brook UniversityUnited States of America,78,114
Korea Advanced Institute of Science and Technology (KAIST)South Korea,79,94
University of SussexUnited Kingdom,79,99
The University of QueenslandAustralia,81,74
University of YorkUnited Kingdom,81,121
Heidelberg UniversityGermany,83,73
University of UtahUnited States of America,83,113
Durham UniversityUnited Kingdom,85,83
London School of Economics and Political ScienceUnited Kingdom,86,47
University of ManchesterUnited Kingdom,87,48
"Royal Holloway, University of LondonUnited Kingdom",88,107
Lund UniversitySweden,89,80
University of ZurichSwitzerland,90,61
University of SouthamptonUnited Kingdom,90,127
Wake Forest UniversityUnited States of America,90,162
McMaster UniversityCanada,93,65
University College DublinRepublic of Ireland,94,159
University of ArizonaUnited States of America,95,97
University of BaselSwitzerland,95,111
George Washington UniversityUnited States of America,95,135
"University of Maryland, College ParkUnited States of America",98,94
Dartmouth CollegeUnited States of America,99,90
Ã‰cole Normale SupÃ©rieure de LyonFrance,100,141
Technical University of MunichGermany,101,88
University of HelsinkiFinland,102,91
University of St AndrewsUnited Kingdom,103,85
Rensselaer Polytechnic InstituteUnited States of America,104,144
"Rutgers, the State University of New JerseyUnited States of America",105,81
Purdue UniversityUnited States of America,106,98
University of Cape TownSouth Africa,107,103
Pennsylvania State UniversityUnited States of America,109,51
Seoul National UniversitySouth Korea,109,124
Tokyo Institute of TechnologyJapan,112,108
Eindhoven University of TechnologyNetherlands,114,115
National Taiwan UniversityTaiwan,115,154
"University of California, RiversideUnited States of America",117,143
University of GenevaSwitzerland,118,130
KU LeuvenBelgium,119,67
Queen Mary University of LondonUnited Kingdom,120,127
Michigan State UniversityUnited States of America,122,96
Technical University of DenmarkDenmark,122,178
Leiden UniversityNetherlands,124,79
Ghent UniversityBelgium,124,106
Lancaster UniversityUnited Kingdom,124,131
University of AlbertaCanada,127,100
University of GlasgowUnited Kingdom,128,102
Stockholm UniversitySweden,129,131
Osaka UniversityJapan,130,119
University of VictoriaCanada,130,177
Tohoku UniversityJapan,132,120
University of IowaUnited States of America,132,141
University of FreiburgGermany,132,189
University of BergenNorway,135,191
University of LausanneSwitzerland,136,116
University of SheffieldUnited Kingdom,137,101
University of MontrealCanada,138,104
VU University AmsterdamNetherlands,139,159
Pierre and Marie Curie UniversityFrance,140,84
University of DundeeUnited Kingdom,140,176
Utrecht UniversityNetherlands,143,68
Wageningen University and Research CenterNetherlands,144,75
University of BirminghamUnited Kingdom,145,148
University of AucklandNew Zealand,145,173
Uppsala UniversitySweden,147,87
University of AberdeenUnited Kingdom,149,151
Delft University of TechnologyNetherlands,151,104
Newcastle UniversityUnited Kingdom,152,146
"Birkbeck, University of LondonUnited Kingdom",152,149
University of New South WalesAustralia,152,173
Pompeu Fabra UniversitySpain,155,186
Indiana UniversityUnited States of America,156,123
Iowa State UniversityUnited States of America,156,184
Georgia Health Sciences UniversityUnited States of America,158,197
Erasmus University RotterdamNetherlands,159,157
University of DelawareUnited States of America,159,180
Arizona State UniversityUnited States of America,161,127
Boston CollegeUnited States of America,161,195
Georgetown UniversityUnited States of America,164,138
University of AmsterdamNetherlands,165,92
University of LiverpoolUnited Kingdom,165,181
Aarhus UniversityDenmark,167,125
University of LeedsUnited Kingdom,168,133
University of GroningenNetherlands,170,134
Goethe University FrankfurtGermany,172,181
University of NottinghamUnited Kingdom,174,140
University of East AngliaUnited Kingdom,174,145
Nanyang Technological UniversitySingapore,174,169
University of CopenhagenDenmark,177,135
Humboldt University of BerlinGermany,178,109
Monash UniversityAustralia,178,117
RWTH Aachen UniversityGermany,182,168
University of ExeterUnited Kingdom,184,156
University of TwenteNetherlands,185,200
University of KonstanzGermany,186,194
Karlsruhe Institute of TechnologyGermany,187,196
University of TÃ¼bingenGermany,189,187
KTH Royal Institute of TechnologySweden,193,187
University of ViennaAustria,195,139
University of Illinois at ChicagoUnited States of America,197,167
