RWTH Aachen UniversityGermany,129,156
Osaka UniversityJapan,144,157
University of Western AustraliaAustralia,168,157
University of LiverpoolUnited Kingdom,169,157
University of CopenhagenDenmark,150,160
École Normale Supérieure de LyonFrance,156,160
University of UtahUnited States of America,143,162
University of FreiburgGermany,152,163
Tohoku UniversityJapan,150,165
Karlsruhe Institute of TechnologyGermany,154,165
Pompeu Fabra UniversitySpain,164,165
University of MiamiUnited States of America,185,169
University of AntwerpBelgium,164,170
University of NottinghamUnited Kingdom,157,171
Université Catholique de LouvainBelgium,172,171
Georgetown UniversityUnited States of America,160,173
University of IowaUnited States of America,161,175
University of AucklandNew Zealand,164,175
Joseph Fourier UniversityFrance,155,178
University of AberdeenUnited Kingdom,188,178
University of DelawareUnited States of America,174,180
Paris Diderot University – Paris 7France,178,180
Arizona State UniversityUnited States of America,146,182
University of ViennaAustria,170,182
Northeastern UniversityUnited States of America,184,185
Yeshiva UniversityUnited States of America,172,186
University of OsloNorway,185,186
Stony Brook UniversityUnited States of America,178,188
University of OttawaCanada,185,188
Tel Aviv UniversityIsrael,199,188
University at BuffaloUnited States of America,176,191
Iowa State UniversityUnited States of America,183,193
University of BonnGermany,181,195
University of East AngliaUnited Kingdom,174,198
University of LeicesterUnited Kingdom,161,199
George Washington UniversityUnited States of America,194,200
Florida Institute of TechnologyUnited States of America,197,200
