Aarhus UniversityDenmark,116,138
University of LeedsUnited Kingdom,142,139
Colorado School of MinesUnited States of America,184,139
University of WarwickUnited Kingdom,124,141
National Taiwan UniversityTaiwan,134,142
University of UtahUnited States of America,134,143
VU University AmsterdamNetherlands,140,144
Osaka UniversityJapan,147,144
University of SouthamptonUnited Kingdom,130,146
Arizona State UniversityUnited States of America,148,146
University of ExeterUnited Kingdom,153,148
"University of California, RiversideUnited States of America",154,148
University of CopenhagenDenmark,130,150
Tohoku UniversityJapan,137,150
University of FreiburgGermany,144,152
University of BirminghamUnited Kingdom,158,153
Karlsruhe Institute of TechnologyGermany,151,154
Joseph Fourier UniversityFrance,180,155
École Normale Supérieure de LyonFrance,170,156
University of NottinghamUnited Kingdom,120,157
University of BernSwitzerland,151,157
Texas A&M UniversityUnited States of America,156,159
Georgetown UniversityUnited States of America,174,160
University of IowaUnited States of America,169,161
University College DublinRepublic of Ireland,187,161
University of LeicesterUnited Kingdom,196,161
University of AucklandNew Zealand,161,164
University of AntwerpBelgium,192,164
University of Western AustraliaAustralia,190,168
University of LiverpoolUnited Kingdom,171,169
University of ViennaAustria,162,170
University of TwenteNetherlands,187,170
Yeshiva UniversityUnited States of America,156,172
Université Catholique de LouvainBelgium,164,172
University of DelawareUnited States of America,165,174
University of East AngliaUnited Kingdom,176,174
University at BuffaloUnited States of America,198,176
Stony Brook UniversityUnited States of America,162,178
Paris Diderot University – Paris 7France,166,178
Wake Forest UniversityUnited States of America,190,180
University of BonnGermany,171,181
Rensselaer Polytechnic InstituteUnited States of America,174,181
Iowa State UniversityUnited States of America,193,183
University of OttawaCanada,171,185
University of MiamiUnited States of America,193,185
University of Texas at DallasUnited States of America,167,188
University of AberdeenUnited Kingdom,176,188
Yonsei UniversitySouth Korea,183,190
Hebrew University of JerusalemIsrael,137,191
University of Illinois at ChicagoUnited States of America,184,191
George Washington UniversityUnited States of America,168,194
University of ReadingUnited Kingdom,176,194
Newcastle UniversityUnited Kingdom,180,198
Tel Aviv UniversityIsrael,158,199
